"","FisYear","tick","overall_score","econ_score","envrn_score","corpgov_score","social_score","OrgName","PrimExchg","return","Score","ControversiesScore","ResourceUseScore","EmissionsScore","InnovationScore","WorkforceScore","HumanRightsScore","CommunityScore","ProductRespScore","ManagementScore","ShareholdersScore","CSRStrategyScore"
"3100",2020,"SNA",0.908798,0.918824,0.695266,0.846536,0.721884,"Snap-on Incorporated","NYSE",0.288328882796521,0.3922481237,1,0.4966367713,0.1704545455,0.1633165829,0.5422264875,0.4156327543,0.4491362764,0.3721649485,0.6465953018,0.4140648231,0
"3101",2020,"SNPS",0.926697,0.830601,0.93843,0.949329,0.56757,"Synopsys Inc.","NASD",0.421462792063833,0.7591593776,1,0.8600543478,0.8896103896,0.5322580645,0.8637048193,0.6949404762,0.8170180723,0.3457869634,0.859500446,0.9802259887,0.5716666667
"3102",2020,"SO",0.828387,0.48558,0.733647,0.790505,0.835501,"Southern Co","NYSE",0.16335492026698,0.6901631452,0.5357142857,0.5631313131,0.787804878,0.5239361702,0.5872641509,0.4156626506,0.9599056604,0.597826087,0.7928932501,0.9157002676,0.9366666667
"3103",2020,"SRE",0.897263,0.58117,0.943968,0.654636,0.943879,"Sempra Energy","NYSE",0.0738747922329355,0.7354372092,0.6538461538,0.8289473684,0.7763157895,0.5,0.7375,0.9375,0.8375,0.7105263158,0.6236990782,0.8386856973,0.7066666667
"3104",2020,"STT",0.965772,0.983347,0.935198,0.877545,0.813814,"State Street Corp","NYSE",0.31034160834847,0.8856037547,1,0.9747706422,0.7283105023,0.846875,0.9195583596,0.9308176101,0.8722397476,0.4488636364,0.9787392209,0.9204579245,0.9753333333
"3105",2020,"STZ",0.467578,0.298626,0.623345,0.46083,0.562186,"Constellation Brands Inc.","NYSE",0.161167435584182,0.3568530212,0.6904761905,0.1987951807,0.5674157303,0.320754717,0.234375,0.0945945946,0.8489583333,0.9222222222,0.0557537913,0.0408861136,0.4836666667
"3106",2020,"SWK",0.957284,0.916947,0.944956,0.780733,0.878053,"Stanley Black & Decker Inc.","NYSE",0.0728164606903841,0.7451145514,1,0.985426009,0.8488636364,0.9535175879,0.4846449136,0.8374689826,0.9318618042,0.7113402062,0.5190306274,0.1131430271,0.9753333333
"3107",2020,"SYK",0.807178,0.174569,0.889,0.959465,0.751986,"Stryker Corporation","NYSE",0.102246248422611,0.7638171054,0.3157894737,0.6633986928,0.5965517241,0.4918032787,0.7767857143,0.6129032258,0.9625,0.7509363296,0.9888492417,0.5047576569,0.5716666667
"3108",2020,"SYY",0.877178,0.536839,0.937933,0.834207,0.722732,"SYSCO Corporation","NYSE",0.0828949492453301,0.6865121935,0.7051282051,0.9854368932,0.6588785047,0.7844827586,0.7170542636,0.8414634146,0.6046511628,0.8974358974,0.3584597086,0.5127862028,0.8563333333
"3109",2020,"TECH",0.809062,0.619533,0.544951,0.764564,0.852009,"BIO-TECHNE Corp","NASD",0.633981781526998,0.5835839593,1,0.5,0,0,0.9038054968,0.6916666667,0.9006342495,0.9828375286,0.491376747,0.6442164734,0.238
"3110",2020,"TER",0.723107,0.952557,0.625363,0.11192,0.844237,"Teradyne Inc.","NASD",0.368075440846034,0.4418663825,1,0.5404624277,0.6981707317,0,0.8743589744,0.4375,0.5743589744,0.5378378378,0.1479333928,0.4924174844,0.6113333333
"3111",2020,"TFX",0.942193,0.925646,0.837527,0.930221,0.699103,"Teleflex Incorporated","NYSE",-0.198948675046085,0.6567663382,1,0.5326797386,0.3,0.4918032787,0.7553571429,0.7806451613,0.9875,0.7509363296,0.6641391615,0.2627118644,0.3833333333
"3112",2020,"TGT",0.821349,0.291306,0.94149,0.925177,0.663386,"Target Corporation","NYSE",0.329054868734831,0.8186626423,0.0789473684,0.993902439,0.9934210526,0.81,0.9639175258,0.8066666667,0.9948453608,0.8488372093,0.5484686292,0.5047576569,0.8563333333
"3113",2020,"TJX",0.806462,0.7501,0.713509,0.665288,0.643838,"TJX Companies Inc","NYSE",0.128266768021701,0.654795671,0.4210526316,0.8841463415,0.9144736842,0,0.9226804124,0.96,0.912371134,0.7674418605,0.1190900981,0.5460898008,0.8563333333
"3114",2020,"TMO",0.963828,0.979411,0.938729,0.751589,0.918269,"Thermo Fisher Scientific Inc.","NYSE",0.435395479716015,0.6848089206,1,0.8104575163,0.8172413793,0.4918032787,0.9375,0.6967741935,0.9946428571,0.8220973783,0.374814154,0.4821587868,0.7986666667
"3115",2020,"TRMB",0.93319,0.827095,0.884979,0.828899,0.787253,"Trimble Inc","NASD",0.305826058371697,0.5069382982,1,0.9361413043,0.6038961039,0.5322580645,0.4811746988,0.9300595238,0.8878012048,0.806836248,0.1458519179,0.2650906928,0.3833333333
"3116",2020,"TROW",0.688626,0.718163,0.73592,0.129587,0.862817,"T Rowe Price Group Inc","NASD",0.349066502917045,0.5058262636,1,0.754587156,0.8561643836,0.25625,0.88170347,0.465408805,0.8753943218,0.4488636364,0.1086827238,0.5770145703,0.8176666667
"3117",2020,"TSCO",0.928264,0.866578,0.93731,0.881356,0.610626,"Tractor Supply Company","NASD",0.71569006812382,0.7524567971,1,0.8323529412,0.8403614458,0.8829787234,0.6569506726,0.4813664596,0.6704035874,0.9199029126,0.8018138567,0.8672316384,0.3833333333
"3118",2020,"TSN",0.790076,0.523251,0.746418,0.77295,0.679166,"Tyson Foods Inc.","NYSE",0.38472445907465,0.6306956708,0.0294117647,0.7787456446,0.6833910035,0.2485207101,0.501552795,0.4894514768,0.5841121495,0.9496644295,0.5243829914,0.3394290812,0.9246666667
"3119",2020,"TXN",0.933648,0.946962,0.943033,0.468261,0.97307,"Texas Instruments Incorporated","NASD",0.175309623587983,0.8413784196,1,0.9913294798,0.9786585366,0.9471544715,0.8846153846,0.846875,0.9974358974,0.9243243243,0.5773119239,0.4405292893,0.8563333333
"3120",2020,"TXT",0.968054,0.962794,0.913808,0.929917,0.830453,"Textron Inc.","NYSE",0.599295414701979,0.720370126,1,0.6474358974,0.6381578947,0.8604651163,0.7554347826,0.3571428571,0.9510869565,0.4197530864,0.9805233423,0.812221231,0.3833333333
"3121",2020,"UHS",0.478675,0.582003,0.355831,0.668798,0.362742,"Universal Health Services Inc.","NYSE",-0.0516348045781285,0.3447069682,0.625,0.2195121951,0.1951219512,0,0.5607142857,0,0.8892857143,0.5423076923,0.2213797205,0.1500148677,0
"3122",2020,"ULTA",0.612333,0.173705,0.524693,0.934457,0.63295,"Ulta Beauty Inc","NASD",0.4359241894982,0.5579032496,1,0.3323529412,0.3162650602,0,0.7286995516,0.5869565217,0.6704035874,0.2572815534,0.9038061255,0.2526018436,0.5236666667
"3123",2020,"UNH",0.771371,0.204179,0.69363,0.936212,0.832381,"UnitedHealth Group Inc","NYSE",0.452036849810801,0.7401866025,0.0625,0.9329268293,0.9085365854,0,0.7821428571,0.4333333333,0.8892857143,0.2538461538,0.9647636039,0.8012191496,0.7686666667
"3124",2020,"UNP",0.955502,0.859109,0.786691,0.965812,0.892204,"Union Pacific Corporation","NYSE",0.233133566988095,0.7586161941,0.9545454545,0.748,0.8442028986,0,0.9640522876,0.9587628866,0.977124183,0.7705479452,0.8092476955,0.7203389831,0.9516666667
"3125",2020,"UPS",0.735131,0.209125,0.859172,0.744356,0.753185,"United Parcel Service Inc.","NYSE",0.300190224768935,0.6847356884,0.1590909091,0.836,0.7644927536,0.5,0.9248366013,0.1804123711,0.9901960784,0.25,0.8687184062,0.0991674101,0.8563333333
"3126",2020,"VFC",0.9543,0.925145,0.940031,0.893057,0.73451,"VF Corp","NYSE",-0.120492679533516,0.7154035298,1,0.7718446602,0.6684210526,0.8175675676,0.6064814815,0.8979591837,0.837962963,0.645,0.5324115373,0.7607790663,0.9753333333
"3127",2020,"VLO",0.868846,0.54782,0.778356,0.946424,0.724084,"Valero Energy Corporation","NYSE",0.402536849405718,0.689554275,0.724137931,0.3626609442,0.730620155,0.8,0.7518115942,0.6945945946,0.8387681159,0.2995951417,0.8639607493,0.6281593815,0.9366666667
"3128",2020,"VMC",0.830449,0.894321,0.839111,0.514699,0.604214,"Vulcan Materials Company","NYSE",0.410903037038401,0.4518497193,1,0.2071428571,0.5547945205,0.9117647059,0.4038461538,0,0.891025641,0.8472222222,0.1892655367,0.6573000297,0.5236666667
"3129",2020,"VRSN",0.645748,0.7913,0.353799,0.892019,0.306067,"Verisign Inc.","NASD",0.172920582428482,0.5170377972,1,0.2758152174,0.4649350649,0,0.6483433735,0,0.8305722892,0.3457869634,0.6326196848,0.7334225394,0.238
"3130",2020,"VRTX",0.93843,0.843505,0.775558,0.847829,0.897856,"Vertex Pharmaceuticals Incorporated","NASD",-0.0708301188259308,0.6072542437,1,0.5,0.9926470588,0,0.9587737844,0.6916666667,0.988372093,0.9828375286,0.1919417187,0.3492417484,0.5963333333
"3131",2020,"VZ",0.892393,0.476217,0.933139,0.81808,0.872817,"Verizon Communications Inc.","NYSE",-0.0754885497172776,0.7755728687,0.1388888889,0.9572368421,0.6125827815,0.6168224299,0.8983516484,0.6423357664,0.6620879121,0.9457142857,0.7054713054,0.7343146001,0.9753333333
"3132",2020,"WAB",0.963415,0.934997,0.932204,0.760973,0.955287,"Westinghouse Air Brake Technologies Corp","NYSE",0.26527909889148,0.5962781917,1,0.6917040359,0.5670454545,0.5314070352,0.7092130518,0.8374689826,0.8646833013,0.7113402062,0.2190008921,0.6016949153,0.7686666667
"3133",2020,"WAT",0.881132,0.580091,0.931075,0.689802,0.847947,"Waters Corporation","NYSE",0.50594135078766,0.7113317979,1,0.8529411765,0.9137931034,0.4918032787,0.7696428571,0.4129032258,0.7625,0.9176029963,0.6522450193,0.8214391912,0.6113333333
"3134",2020,"WDC",0.789214,0.321196,0.907867,0.667548,0.822558,"Western Digital Corp","NASD",0.177288322391917,0.5350010189,1,0.81875,0.6890243902,0.3923076923,0.8097826087,0.525974026,0.7173913043,0.6404494382,0.2106749926,0.4039548023,0.8563333333
"3135",2020,"WEC",0.921994,0.786217,0.887856,0.714954,0.868027,"WEC Energy Group Inc","NYSE",0.0865860559282676,0.6089448888,1,0.6338383838,0.9926829268,0.1569148936,0.4363207547,0.7108433735,0.9316037736,0.597826087,0.349539102,0.890127862,0.9043333333
"3136",2020,"WFC",0.734526,0.190129,0.919253,0.696009,0.758831,"Wells Fargo & Co","NYSE",0.611459326685795,0.693034157,0.1548672566,0.7639442231,0.879373849,0.7974504249,0.9488836663,0.4819444444,0.9383078731,0.7450248756,0.3474576271,0.6379720488,0.8563333333
"3137",2020,"WHR",0.958864,0.713397,0.947059,0.923474,0.952195,"Whirlpool Corporation","NYSE",0.33258597212951,0.7787544121,0.6428571429,0.9519230769,0.85,0.9047619048,0.9191176471,0.5760869565,0.8308823529,0.9583333333,0.5297353553,0.4976211716,0.9753333333
"3138",2020,"WMB",0.913643,0.790989,0.693399,0.887758,0.836734,"Williams Companies Inc","NYSE",0.383591053769539,0.6897832664,0.9074074074,0.8722627737,0.9123376623,0,0.9196428571,0.325,0.7886904762,0.2243589744,0.7158786798,0.7575081772,0.8563333333
"3139",2020,"WMT",0.770547,0.352296,0.940282,0.780615,0.590827,"Walmart Inc","NYSE",0.0197081501543568,0.8243137794,0.0128205128,0.9077669903,0.7710280374,0.7844827586,0.9263565891,0.9268292683,0.9728682171,0.641025641,0.8710972346,0.6037763901,0.7066666667
"3140",2020,"WY",0.946662,0.876472,0.913596,0.81774,0.819556,"Weyerhaeuser Co","NYSE",0.26922016131228,0.778642593,1,0.8054662379,0.7911585366,0.5656108597,0.8733333333,0.9116161616,0.9613333333,0.4048991354,0.6748438894,0.9965804341,0.9043333333
"3141",2020,"XEL",0.970888,0.980917,0.926785,0.87905,0.886139,"Xcel Energy Inc","NASD",0.0440094155422917,0.8170996528,0.0892857143,0.8661616162,0.8219512195,0.9388297872,0.7193396226,0.921686747,0.8608490566,0.7092391304,0.7274754683,0.7708890871,0.8563333333
"3142",2020,"XOM",0.528268,0.140956,0.876103,0.244541,0.816587,"Exxon Mobil Corp","NYSE",0.5757552448975,0.654500417,0.0431034483,0.856223176,0.8313953488,0.8,0.6394927536,0.3918918919,0.9184782609,0.971659919,0.4104965804,0.1434730895,0.7686666667
"3143",2020,"XRAY",0.858096,0.570724,0.942089,0.551785,0.889094,"DENTSPLY SIRONA Inc","NASD",0.0731680843016214,0.6277951673,1,0.6437908497,0.8931034483,0.4918032787,0.8232142857,0.9322580645,0.8160714286,0.7509363296,0.3153434434,0.3085043116,0.5236666667
"3144",2020,"YUM",0.762679,0.190406,0.788785,0.848797,0.813549,"Yum! Brands Inc.","NYSE",0.300549304820326,0.7873598196,0.65,0.9975,0.923255814,0,0.9384328358,0.9099378882,0.6361940299,0.9532520325,0.4681831698,0.7048765983,0.8563333333
"3145",2020,"ZBRA",0.778227,0.722285,0.489119,0.827745,0.647238,"Zebra Technologies Corp.","NASD",0.548669196088516,0.4241285232,1,0.2102272727,0,0.025862069,0.319047619,0.8205128205,0.6761904762,0.443877551,0.9516800476,0.1871840618,0
"3146",2020,"ZION",0.829067,0.880954,0.621004,0.844961,0.500651,"Zions Bancorporation NA","NASD",0.491062765502638,0.5317741195,1,0.2370517928,0,0.4943342776,0.5763807286,0,0.9347826087,0.296641791,0.6135890574,0.8434433541,0.452
"3147",2021,"A",0.975424,0.981308,0.940091,0.878309,0.949181,"Agilent Technologies Inc","NYSE",-0.055226925920505,0.8931531009,1,0.9465408805,0.9705882353,0.4919354839,0.9408602151,0.9290123457,0.9444444444,0.9138576779,0.894324564,0.8999408809,0.8590133983
"3148",2021,"AAPL",0.654584,0.038942,0.905107,0.791443,0.628386,"Apple Inc","NASD",-0.264041907408617,0.7721472861,0.0277777778,0.94375,0.9320987654,0.4076923077,0.8440860215,0.7857142857,0.876344086,0.5722222222,0.943984629,0.8213124446,0.8590133983
"3149",2021,"ABT",0.942071,0.863683,0.944624,0.926303,0.667795,"Abbott Laboratories","NYSE",-0.206818818259723,0.8630978498,0.3205128205,0.8773584906,0.9836601307,0.4919354839,0.9910394265,0.7808641975,0.9516129032,0.8483146067,0.8440733077,0.9877327816,0.8590133983
"3150",2021,"ADBE",0.91605,0.618152,0.933418,0.93771,0.741594,"Adobe Inc","NASD",-0.406535463289724,0.8042157038,1,0.9813895782,0.9698795181,0.5307692308,0.9817518248,0.7540322581,0.996350365,0.3453292496,0.9117647059,0.6344960095,0.7901948843
"3151",2021,"ADI",0.965401,0.818365,0.940126,0.958948,0.898578,"Analog Devices Inc.","NASD",-0.0491228642965972,0.7441520994,0.65625,0.6542857143,0.9060606061,0.944,0.6709183673,0.4110429448,0.9107142857,0.7123655914,0.7781554833,0.7955956252,0.9719853837
"3152",2021,"ADM",0.965483,0.767896,0.938761,0.960529,0.95098,"Archer-Daniels-Midland Co","NYSE",0.399798077568331,0.8239206787,0.68,0.8465517241,0.6523972603,0.8639053254,0.8462732919,0.8375,0.8520249221,0.754180602,0.969997044,0.6436594738,0.9719853837
"3153",2021,"ADSK",0.956347,0.977219,0.939813,0.886918,0.718124,"Autodesk Inc.","NASD",-0.335431581240929,0.7822789185,1,0.9069478908,0.9289156627,0.5307692308,0.9423357664,0.9018817204,0.9423357664,0.3453292496,0.8748152527,0.761010937,0.537454324
"3154",2021,"AEE",0.848678,0.666568,0.87856,0.914414,0.456451,"Ameren Corp","NYSE",0.0254232000121033,0.4263902849,1,0.25,0.4487179487,0.3285714286,0.0875,0,0.7625,0.1447368421,0.8434821165,0.9451670115,0.7697929354
"3155",2021,"AEP",0.906872,0.878226,0.875857,0.525966,0.916469,"American Electric Power Company Inc","NASD",0.103803492386447,0.7274285676,1,0.9129353234,0.5456730769,0.7834224599,0.9135514019,0.0352941176,0.9322429907,0.8333333333,0.5931126219,0.979456104,0.9013398295
"3156",2021,"AES",0.961344,0.834419,0.870949,0.935235,0.941767,"AES Corp","NYSE",0.21687997777729,0.6914659352,1,0.3855721393,0.5745192308,0.5534759358,0.8200934579,0.7,0.6752336449,0.7123655914,0.946349394,0.9853680166,0.8590133983
"3157",2021,"AFL",0.672967,0.59445,0.737364,0.46455,0.614475,"AFLAC Incorporated","NYSE",0.264111213429344,0.5441098298,1,0.8387978142,0.7512077295,0,0.5694444444,0.3410596026,0.7738095238,0.3340248963,0.7163759976,0.2150458173,0.8224725944
"3158",2021,"AIG",0.750884,0.313202,0.792205,0.762708,0.736283,"American International Group Inc","NYSE",0.137649936711051,0.6038757699,0.3461538462,0.3606557377,0.6980676329,0.5569105691,0.6011904762,0.0496688742,0.9027777778,0.3340248963,0.6096659769,0.9682234703,0.8045066991
"3159",2021,"AJG",0.647471,0.543997,0.644962,0.776795,0.389829,"Arthur J Gallagher & Co","NYSE",0.12437994259583,0.5194033506,0.3461538462,0.0464480874,0.2487922705,0.3170731707,0.4543650794,0.2483443709,0.7738095238,0.3340248963,0.7296778008,0.3909252143,0.6562119367
"3160",2021,"AKAM",0.80453,0.88821,0.92461,0.671749,0.285851,"Akamai Technologies Inc.","NASD",-0.279733404992025,0.5664722416,1,0.5595533499,0.8927710843,0.5307692308,0.3861313869,0.0537634409,0.6810218978,0.3453292496,0.6551877032,0.7187407626,0.6068818514
"3161",2021,"ALB",0.931509,0.636035,0.819118,0.957347,0.917603,"Albemarle Corporation","NYSE",-0.0662787913088239,0.6857516762,1,0.5548780488,0.5057251908,0.2819905213,0.5675182482,0.9261083744,0.9361313869,0.9054054054,0.842299734,0.8006207508,0.9013398295
"3162",2021,"ALL",0.890496,0.783936,0.920987,0.741196,0.653663,"Allstate Corp","NYSE",0.183746292412311,0.7048571543,0.7211538462,0.650273224,0.7560386473,0.7520325203,0.8154761905,0.3410596026,0.8551587302,0.3340248963,0.8015075377,0.7370676914,0.7116321559
"3163",2021,"AMAT",0.964329,0.916662,0.871141,0.901932,0.915843,"Applied Materials Inc.","NASD",-0.375426153920471,0.7732794956,1,0.8714285714,0.7727272727,0.772,0.8494897959,0.5245398773,0.9209183673,0.8951612903,0.8136269583,0.6548921076,0.7116321559
"3164",2021,"AMD",0.939712,0.733731,0.921488,0.804061,0.926021,"Advanced Micro Devices Inc.","NASD",-0.549895763025536,0.6199831875,0.65625,0.9571428571,0.7787878788,0.336,0.7678571429,0.6993865031,0.9158163265,0.3306451613,0.3238250074,0.5934082176,0.9719853837
"3165",2021,"AME",0.941779,0.902787,0.740403,0.896238,0.78719,"AMETEK Inc.","NYSE",-0.0432956475142985,0.5094240126,1,0.3695175439,0.2758241758,0.4073170732,0.5018903592,0.4637681159,0.584120983,0.7046370968,0.6930239432,0.4355601537,0.5024360536
"3166",2021,"AMGN",0.891404,0.298137,0.933236,0.966233,0.905462,"Amgen Inc.","NASD",0.204319082853387,0.7781420093,0.7950819672,0.9583333333,0.7645631068,0.0975609756,0.8009259259,0.6886227545,0.9552469136,0.8700657895,0.656961277,0.8402305646,0.9719853837
"3167",2021,"AMT",0.83567,0.764629,0.721305,0.786331,0.604788,"American Tower Corp","NYSE",-0.256682046673269,0.6833890154,1,0.8733974359,0.8683431953,0,0.7520107239,0,0.7439678284,0.9884393064,0.4331953887,0.7134200414,0.6379415347
"3168",2021,"AMZN",0.641295,0.032674,0.916792,0.970156,0.413636,"Amazon.com Inc.","NASD",-0.49615214693619,0.8774151084,0.0238095238,0.8058823529,0.98,0.7909090909,0.828125,0.9605263158,0.8958333333,0.9,0.9182678096,0.8668341709,0.6068818514
"3169",2021,"ANSS",0.915175,0.64659,0.785892,0.862578,0.933823,"ANSYS Inc.","NASD",-0.397711410521931,0.6648180331,1,0.7580645161,0.3578313253,0.5307692308,0.8868613139,0.8467741935,0.8854014599,0.8016845329,0.6114395507,0.3427431274,0.3982947625
"3170",2021,"APA",0.72935,0.183046,0.654737,0.880409,0.830728,"APA Corp (US)","NASD",0.764405707746976,0.6224760281,0.3064516129,0.6773504274,0.5400763359,0,0.6433691756,0.8279569892,0.6756272401,0.298,0.9289092521,0.5322199231,0.7116321559
"3171",2021,"APD",0.973586,0.967825,0.910565,0.941567,0.898929,"Air Products & Chemicals Inc.","NYSE",0.0391430119316953,0.8105130391,1,0.8922764228,0.9790076336,0.8886255924,0.8120437956,0.6921182266,0.8886861314,0.8938223938,0.5186225244,0.9259532959,0.8590133983
"3172",2021,"APH",0.716609,0.202263,0.888828,0.946781,0.487144,"Amphenol Corporation","NYSE",-0.119558663981675,0.7167482229,1,0.9055555556,0.6193181818,0.813559322,0.608490566,0.1790123457,0.6933962264,0.9646464646,0.8709725096,0.7763819095,0.5834348356
"3173",2021,"ARE",0.864184,0.510644,0.833635,0.945074,0.696435,"Aecon Group Inc","TSE",-0.326249959857554,0.6238141015,1,0.1857142857,0.628342246,0.3390410959,0.4802955665,0.9559748428,0.89408867,0.1229946524,0.9014227642,0.6941056911,0.6066282421
"3174",2021,"ATO",0.70408,0.613025,0.767004,0.860216,0.250331,"Atmos Energy Corporation","NYSE",0.0963060926677182,0.3761294735,1,0.1363636364,0.3369565217,0.5735294118,0.1734693878,0,0.7448979592,0.5306122449,0.3554537393,0.746822347,0.7116321559
"3175",2021,"ATVI",0.566613,0.841123,0.236249,0.722956,0.384807,"Activision Blizzard Inc.","NASD",0.15744807068988,0.6299906063,0.1886792453,0.5818858561,0.1421686747,0,0.5832116788,0.7540322581,0.8854014599,0.3453292496,0.7432751995,0.8881170559,0.3982947625
"3176",2021,"AVY",0.850647,0.63066,0.936901,0.430396,0.933009,"Avery Dennison Corp","NYSE",-0.150614434472246,0.5767041678,1,0.8962264151,0.4636363636,0.806122449,0.9910714286,0.431372549,0.8482142857,0.3272727273,0.0784806385,0.656961277,0.7978075518
"3177",2021,"AXP",0.81908,0.504301,0.938148,0.846635,0.529915,"American Express Company","NYSE",-0.085169283290928,0.7709424328,0.4047619048,0.9589694656,0.9669491525,0.0386740331,0.8029239766,0.3653333333,0.9058479532,0.9616810878,0.9762045522,0.8739284659,0.8590133983
"3178",2021,"AZO",0.681018,0.152849,0.868619,0.896978,0.588597,"AutoZone Inc.","NYSE",0.176393732976273,0.7023594688,1,0.5611702128,0.7445054945,0.0857142857,0.4806034483,0.6186440678,0.8987068966,0.8541666667,0.8230860183,0.5963641738,0.7116321559
"3179",2021,"BA",0.768745,0.180429,0.932306,0.822437,0.727727,"Boeing Co","NYSE",-0.0537949613721204,0.8534983289,0.125,0.8924050633,0.8397435897,0.7555555556,0.9193548387,0.9538461538,0.9946236559,0.8231707317,0.7358853089,0.8523499852,0.7901948843
"3180",2021,"BAC",0.869247,0.503461,0.935204,0.764464,0.801852,"Bank of America Corp","NYSE",-0.238229507357268,0.8505650165,0.2333333333,0.9513358779,0.856779661,0.8011049724,0.9269005848,0.8813333333,0.9877192982,0.7360939431,0.7548034289,0.7858409696,0.9719853837
"3181",2021,"BAX",0.933301,0.624518,0.930565,0.937489,0.845177,"Baxter International Inc","NYSE",-0.395813295577452,0.8320305998,0.4871794872,0.9528301887,0.8529411765,0.4919354839,0.9946236559,0.6203703704,0.7688172043,0.9138576779,0.8532367721,0.9599467928,0.9491473812
"3182",2021,"BBY",0.925656,0.849205,0.942054,0.942326,0.554435,"Best Buy Co Inc","NYSE",-0.174935300596855,0.7872525213,0.7166666667,0.9494680851,0.8653846154,0.4619047619,0.8426724138,0.8305084746,0.8987068966,0.587962963,0.7157848064,0.9883239728,0.8590133983
"3183",2021,"BDX",0.927944,0.68717,0.929634,0.92731,0.755394,"Becton Dickinson and Co","NYSE",0.0508226948082775,0.751956953,0.7948717949,0.9339622642,0.9117647059,0.4919354839,0.9086021505,0.700617284,0.9372759857,0.9138576779,0.5597103163,0.6389299438,0.7116321559
"3184",2021,"BEN",0.661707,0.938934,0.595979,0.632977,0.221358,"Franklin Resources Inc.","NYSE",-0.175157381154565,0.5526014595,0.2906976744,0.5633484163,0.7013274336,0.2701149425,0.7185534591,0,0.7374213836,0.4490566038,0.5668046113,0.7571681939,0.0685140073
"3185",2021,"BK",0.930218,0.681557,0.948887,0.923567,0.763153,"Bank of New York Mellon Corp","NYSE",-0.191405026723036,0.7652769949,0.1279069767,0.9253393665,0.8738938053,0.8591954023,0.8443396226,0.7891566265,0.9732704403,0.4490566038,0.6421814957,0.7663316583,0.8590133983
"3186",2021,"BLK",0.965413,0.958003,0.928876,0.849437,0.881309,"BlackRock Inc.","NYSE",-0.203969553197344,0.7345940346,0.6976744186,0.8167420814,0.842920354,0.658045977,0.9764150943,0.7891566265,0.9386792453,0.4490566038,0.5744900975,0.7036653858,0.9415347138
"3187",2021,"BMY",0.840947,0.756229,0.809265,0.664583,0.670893,"Bristol-Myers Squibb Co","NYSE",0.189809966598933,0.8377142366,0.7950819672,0.9240196078,0.9344660194,0,0.850308642,0.7904191617,0.9305555556,0.7220394737,0.8686077446,0.9206325746,0.9208282582
"3188",2021,"BRO",0.340065,0.413155,0.084837,0.757324,0.396747,"Brown & Brown Inc.","NYSE",-0.183854644764347,0.3469896672,1,0,0.0652173913,0,0.2757936508,0.2483443709,0.4920634921,0.3340248963,0.4837422406,0.638043157,0.0685140073
"3189",2021,"BSX",0.929121,0.680274,0.848141,0.885219,0.9002,"Boston Scientific Corporation","NYSE",0.0892184557438795,0.8084963423,0.1923076923,0.9402515723,0.9640522876,0,0.958781362,0.7808641975,0.8458781362,0.9868913858,0.9318652084,0.357227313,0.7116321559
"3190",2021,"BWA",0.922,0.946256,0.937101,0.705235,0.676114,"BorgWarner Inc.","NYSE",-0.0917736082544626,0.5245357246,1,0.6502590674,0.4746192893,0.7406417112,0.3355555556,0.3729281768,0.9088888889,0.4019138756,0.3924031924,0.3764410287,0.8011571255
"3191",2021,"C",0.650591,0.062232,0.940922,0.916788,0.436239,"Citigroup Inc","NYSE",-0.220927023865257,0.8615405348,0.2333333333,0.9246183206,0.9211864407,0.908839779,0.818128655,0.7986666667,0.8064327485,0.7360939431,0.9954182678,0.7577593852,0.8590133983
"3192",2021,"CAG",0.968525,0.978598,0.924111,0.795043,0.956293,"Conagra Brands Inc","NYSE",0.175191733376354,0.7525070317,1,0.7224137931,0.5873287671,0.8639053254,0.9425465839,0.2125,0.9485981308,0.9464882943,0.8266331658,0.9679278747,0.7697929354
"3193",2021,"CAH",0.564503,0.201407,0.543203,0.950644,0.467124,"Cardinal Health Inc","NYSE",0.540815002862243,0.6908080531,0.1578947368,0.714953271,0.6863636364,0,0.7916666667,0.7415730337,0.8143939394,0.3140495868,0.917972214,0.835205439,0.8590133983
"3194",2021,"CAT",0.931559,0.939739,0.913674,0.751884,0.72356,"Caterpillar Inc.","NYSE",0.185988252934016,0.7242867766,0.641025641,0.9769736842,0.6692307692,0.4073170732,0.7003780718,0.7198067633,0.9442344045,0.7046370968,0.8458468815,0.7429796039,0.7697929354
"3195",2021,"CCL",0.784777,0.31296,0.582959,0.881335,0.921121,"Carnival Corp","NYSE",-0.599403598439185,0.8271594825,0.6181818182,0.5898058252,0.9886363636,0,0.953358209,0.9698795181,0.7817164179,0.797188755,0.9166666667,0.75,0.875
"3196",2021,"CHD",0.882293,0.312028,0.941694,0.90224,0.904972,"Church & Dwight Co. Inc.","NYSE",-0.204121856354089,0.6942538841,1,0.8880597015,0.6544117647,0.3488372093,0.4539473684,0.5725806452,0.6710526316,0.8581081081,0.948714159,0.2703221992,0.8590133983
"3197",2021,"CHRW",0.703137,0.67996,0.549088,0.721207,0.556152,"CH Robinson Worldwide Inc","NASD",-0.130947072950641,0.4127909241,1,0.37890625,0.5105633803,0,0.7258064516,0.06,0.7129032258,0.25,0.4054093999,0.4722140112,0.6379415347
"3198",2021,"CI",0.815736,0.690491,0.738774,0.466874,0.911566,"Cigna Corp","NYSE",0.466781058741932,0.762596907,0.7045454545,0.9055555556,0.9725274725,0,0.9755244755,0.9057971014,0.9335664336,0.6240601504,0.5011823825,0.936890334,0.9719853837
